sentiment,message,tweetid,predicted_sentiment,confidence_score
1,RT @crewislife: Via @DailyKos: Cartoon: If the media covered climate change the way it covers Hillary's email: As many ha... https://t.co/kÃ¢â‚¬Â¦,793454890571923459,neutral,0.7439782023429871
1,Time for Christmas music...but global warming won't let me get in the mood,793454971446448128,negative,0.615215003490448
1,November 1 the high is 85 and the dude running for president doesn't think global warming is real,793455441070075904,negative,0.6558571457862854
1,RT @Emlee_13: #AHSS1190 How do you plan on convincing citizens that climate change is real &amp; an important issue @JustinTrudeau @cathmckenna,793456728054571009,neutral,0.8995034098625183
2,Green News: How a rapper is tackling climate change https://t.co/iiGvnoM6pz,793457115771699201,neutral,0.8031889200210571
1,Cartoon: If the media covered climate change the way it covers Hillary's email https://t.co/8hHs7PSSUH,793457178925379585,neutral,0.6302148699760437
0,@muzikgirl11 I hope global warming keeps it 84 and sunny in southern florida for the rest of our lives.,793457209355046912,neutral,0.45416292548179626
0,"wow, 64 degrees in November?! this is global warming at its finest",793457928367775744,negative,0.433560848236084
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793459165758906368,neutral,0.8241775035858154
2,"In rare move, #China criticizes Trump plan to exit climate change pact https://t.co/aWYk5ufQe7 via @Reuters #climatechange",793459324383268865,neutral,0.5702441930770874
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/svDExQ7mlA via @Reuters",793459784905322497,neutral,0.6446127891540527
1,RT @jgrahamhutch: It is November 1st and the high is 89Ã‚Â°. The next person to tell me global warming is a myth better be prepared to catch hÃ¢â‚¬Â¦,793459810012368896,neutral,0.6885705590248108
2,"In rare move, China criticizes Trump plan to exit climate change pact: https://t.co/xbxxQ4pT2I via @Reuters",793460310090940416,neutral,0.5911397933959961
2,"RT @WSJ: Appetite for oil and gas will continue to grow despite efforts to curb climate change, says Saudi energy minister https://t.co/oBuÃ¢â‚¬Â¦",793461466125008898,neutral,0.8617791533470154
2,"RT @DrMikeSparrow: Polar vortex shifting due to climate change, extending winter, study finds https://t.co/s95ROLg0VW",793461827858493446,neutral,0.9137964248657227
1,"RT @PopMech: Before the Flood: Watch this riveting, terrifying documentary on climate change https://t.co/w74QbFVLnC https://t.co/lvHxUyx6om",793462917735649284,neutral,0.7865689396858215
0,"Th teaser for GUILT TRIP
a climate change film with a skiing problem is dropping today. 
TheÃ¢â‚¬Â¦ https://t.co/wXKmLxqwvH",793463209583935488,neutral,0.8586157560348511
1,@tonyschwartz @kimmie8264 And says climate change is a hoax. This will ensure America will be the bully that destroys earth. Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡,793464041796673536,negative,0.8719372153282166
1,"RT @ryanhumm: Planet Earth has power. It doesn't ask: climate change, real? But it asks: what's this marvelous world worth to you? https://Ã¢â‚¬Â¦",793464489068953604,neutral,0.5885124206542969
2,Vicki Cobb: The Cheeseburger of the Forest: Evidence of Global Warming: For the climate changeÃ¢â‚¬Â¦ https://t.co/j6Td26KYSa | @HuffingtonPost,793464654378905600,neutral,0.8887086510658264
2,Vicki Cobb: The Cheeseburger of the Forest: Evidence of Global Warming: For the climate changeÃ¢â‚¬Â¦ https://t.co/IgwFtyhRzI | @HuffingtonPost,793464659177119744,neutral,0.8839060664176941
2,Vicki Cobb: The Cheeseburger of the Forest: Evidence of Global Warming: For the climate changeÃ¢â‚¬Â¦ https://t.co/cOBvV2srkD | @HuffingtonPost,793464664336150528,neutral,0.8861814737319946
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793465045858398209,neutral,0.8241775035858154
1,RT @tom_burke_47: Meeting the worldÃ¢â‚¬â„¢s need for affordable energy is perhaps the most urgent aspect of our response to climate change https:Ã¢â‚¬Â¦,793465082986500096,neutral,0.5790121555328369
1,"RT @RokuPlayer: Watch @LeoDiCaprio 3-year journey exploring the subject of climate change, #BeforeTheFlood now on @NatGeoChannel:Ã¢â‚¬Â¦",793465104188731393,neutral,0.8946507573127747
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793465850829246464,neutral,0.8241775035858154
0,RT @climatechangetp: Before the Flood: Leonardo DiCaprioÃ¢â‚¬â„¢s climate change documentary... https://t.co/RGIw3pOKOA via @EW https://t.co/xwnhDÃ¢â‚¬Â¦,793466984184766465,neutral,0.903157651424408
1,RT @Da_Rug: the fact that it is going to be 80 degrees today and tomorrow makes me so sad and then reminds me of global warming which makesÃ¢â‚¬Â¦,793467176493744128,negative,0.9055361747741699
0,@sjhamp12 'global warming isn't real',793467429208883200,neutral,0.5082767009735107
1,"@Sluttela not this year apparently, global warming kill us all",793468701366292480,negative,0.8302963972091675
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793468834518663168,neutral,0.8241775035858154
2,Climate champion Carney to stay at the Bank of England | Climate Home - climate change news https://t.co/BbHxwaKAV3 via @ClimateHome,793468888822394880,neutral,0.7002048492431641
2,#Brazil Rio's famous beaches take battering as scientists issue climate change warning https://t.co/5DLDxQMU3C https://t.co/L64KCKnxTy,793469406269480961,negative,0.5767773389816284
2,"The #chemicals industry has joined the fight to prevent climate change.
https://t.co/IYqB1ttOFC",793469618300022784,neutral,0.5454814434051514
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793470119871733760,negative,0.5358225703239441
0,Thank you global warming for giving us nice weather in November,793470149059866624,positive,0.9520166516304016
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793470268286963712,neutral,0.8241775035858154
1,pls don't tell my global warming isn't real when the high today is pushing 90 degrees Ã°Å¸â„¢Æ’,793470488580333568,negative,0.6778337955474854
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793471106120290304,negative,0.5358225703239441
0,In 4 days the most ambitious climate change agreement in history enters into force. Have you read... https://t.co/ndp1LS0Dmq,793471176001527808,positive,0.8007755875587463
2,"RT @TheRReport: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/bsC1lY9Rzp",793471783538139136,neutral,0.5352096557617188
1,RT @DGHendo: @gridwachs Nails it! @ArxPaxLab 'This company is designing floating buildings to combat climate change disasters' https://t.coÃ¢â‚¬Â¦,793473794614538240,positive,0.7051910161972046
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793474168427782144,negative,0.5358225703239441
-1,hmmmm climate change isn't real! https://t.co/HOp4UKaqaF,793474950531121152,negative,0.5019016265869141
0,RT @mitchellvii: Americans are even less worried about Russia than climate change.,793475520037998592,neutral,0.5223207473754883
2,RT @business: Inside one Republican's attempt to shift his party on climate change https://t.co/WZWgBdxYxP https://t.co/SWRUI1BSbz,793477423484506112,neutral,0.8450802564620972
1,"@OpChemtrails 
let's zero out climate change with Nature &amp; Agriculture instead #MOhempKenya snippetÃ¢â‚¬Â¦ https://t.co/3T3KN2IFnx",793477467402964993,neutral,0.8061890006065369
2,"RT @NewScienceWrld: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/fC15w5bBiv https://t.co/qovDLDW7bU",793478369597857792,neutral,0.577333927154541
1,RT @Seasaver: The ocean is losing its breath Ã¢â‚¬â€œ and climate change is making it worse https://t.co/myO8tGHlGK @ConversationUS,793478892560404481,negative,0.8204663395881653
0,Ã¢â‚¬Å“At the Intersection of Politics and EventsÃ¢â‚¬ï† -- Marine Corps U Journal publishes special issue on #climate changeÃ¢â‚¬Â¦ https://t.co/mnofJtrtXk,793478992804323328,neutral,0.939697265625
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793480103875444737,neutral,0.8241775035858154
0,"Question 1: do u like smoking weed?
2: do you hate paying taxes?
3: do you think global warming is just a big ol hoÃ¢â‚¬Â¦ https://t.co/mm9j8hHUN2",793480183386935296,neutral,0.5832229852676392
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793481360430264321,neutral,0.8241775035858154
0,"Niggas asked me what my inspiration was, I told'em global warming, you feel me? #cozy",793481685354573824,neutral,0.6958337426185608
1,It's 80 degrees on november first climate change is real we're in a drought the reef is dead bees are dying donald trump might be president,793481896118321152,negative,0.8834062814712524
1,@ddale8 That's a good one. Shouldn't he be out denying climate change?,793482248028876800,positive,0.501017689704895
1,RT @Glen4ONT: These two young Ontarians won first place in the #Climathon (climate change hackathon) #Toronto. Way to goÃ¢â‚¬Â¦,793483293593251841,positive,0.9574803709983826
2,"RT @PacificStand: Life, liberty, and the pursuit of climate change https://t.co/SS65X24oAd https://t.co/i6kR81RmrI",793484681228480512,neutral,0.8740554451942444
1,I don't know why people are happy over the fact it's 70 degrees out in November. It's called global warming.,793484883029000192,negative,0.8197170495986938
2,"RT @PacificStand: Life, liberty, and the pursuit of climate change https://t.co/SS65X24oAd https://t.co/i6kR81RmrI",793484993464901632,neutral,0.8740554451942444
1,RT @Kaylee_Gan: How do people chose to not believe in climate change,793485612623859712,neutral,0.7607030272483826
1,RT @Seasaver: The ocean is losing its breath Ã¢â‚¬â€œ and climate change is making it worse https://t.co/myO8tGHlGK @ConversationUS,793485723877990401,negative,0.8204663395881653
1,70's in November? I officially believe in global warming,793485733323501568,neutral,0.5952204465866089
0,RT @JoyceCarolOates: Hillary Clinton not (evidently) to blame for global warming--GOP doesn't 'believe' in global warming.,793486254222565376,negative,0.6699110865592957
1,"RT @FiftyBuckss: An entire 1 hour and 40 minute documentary climate change, right here on Twitter. But it's ok, the Lord will save uÃ¢â‚¬Â¦",793486760013627392,neutral,0.5450337529182434
1,"RT @YouTube: .@NatGeo teams up w/ @LeoDiCaprio to explore climate change and prevent catastrophe.

This is #BeforeTheFlood Ã¢â€ â€™Ã¢â‚¬Â¦",793487191183941632,neutral,0.7230703234672546
0,"RT @Grayse_Kelly: 'Polar bears don't have any natural enemies, so if it dies, it's from starvation' 
This is for the 'global warmingÃ¢â‚¬Â¦",793487332737445889,neutral,0.5615272521972656
1,"RT @YouTube: .@NatGeo teams up w/ @LeoDiCaprio to explore climate change and prevent catastrophe.

This is #BeforeTheFlood Ã¢â€ â€™Ã¢â‚¬Â¦",793487549461172224,neutral,0.7230703234672546
1,Exxon Mobil sued over climate change cover-up Ã¢Å¾Â¡Ã¯Â¸ï† by @c_m_dangelo https://t.co/YTsUYIJAJt via @HuffPostGreen Back #JILL &amp; support renewables,793488291626647553,neutral,0.5728789567947388
1,"China criticizes Trump's plan to exit climate change pact... CHINA!! Dude?! 
https://t.co/FwO9Nq6IB4 @TheDailyEdge",793488297075085312,negative,0.6611865758895874
2,#DailyClimate Pacific Island countries and climate change: Examining associated human https://t.co/TnMBReiAF0,793488479057477632,neutral,0.9164968729019165
0,@CaseyNeistat Thoughts on #BeforetheFlood + global warming in the next #Vlog? ;-) https://t.co/4QGedkhEkW,793488971540140032,neutral,0.7951107025146484
1,RT @easysolarpanel: The worst thing we can do for our #economy is sit back and do nothing about climate change. https://t.co/w8P5ocW4Bb #clÃ¢â‚¬Â¦,793489521815891968,negative,0.8560401797294617
1,"RT @DrJillStein: Trump pretends not to believe in climate change, but he's buying a wall to protect his Ireland golf course from rising seaÃ¢â‚¬Â¦",793490890102714369,neutral,0.6876672506332397
1,if you don't believe in global warming now then I truly don't know what to tell you,793490987616120832,negative,0.7910726070404053
1,Centrica is a world leader for action on climate change https://t.co/gKyCvSKHhM | https://t.co/xgCuk25En6,793491086928965632,positive,0.4947890341281891
0,@YouTube @NatGeo @LeoDiCaprio He lectures poor Americans about climate change while leaving a million x bigger carbon footprint.,793491098425438208,negative,0.536498486995697
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793491543776595969,neutral,0.8241775035858154
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/pYF5Y4aWuh via @Reuters",793491560075624448,neutral,0.65766441822052
1,RT @Patbagley: Cartoon: If the media covered climate change the way it covers Hillary's email https://t.co/B93ZlKMkrp via @fusion,793491582313836544,neutral,0.847642183303833
1,RT @betterthemask: Before the Flood's free to watch now - @NatGeo film abt how we can prevent catastrophic climate change disruption https:Ã¢â‚¬Â¦,793491582569676801,neutral,0.6252056360244751
1,RT @lofalexandria: #Environment #Conservation #Science https://t.co/UOViK8WWjW US needs to lead the way in combating climate change | FourÃ¢â‚¬Â¦,793492125098844160,neutral,0.7382494211196899
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793492149706907648,neutral,0.8241775035858154
1,"Because if you are a denier of climate change, you are a denier of your own existence.",793493137750646784,negative,0.6148627400398254
2,RT @sciam: China criticizes Trump plan to exit climate change pact https://t.co/BxZFX1Xgxc https://t.co/tB92yrH6Bk,793493218642067457,negative,0.5094391703605652
0,So apparently what global warming means for me is spending a lot of time being furious that it's warm &amp; sunny #iwantFALL,793493269938339840,negative,0.8158697485923767
0,Niggas asked me what my inspiration was i told em global warming,793493792728940545,neutral,0.5529068112373352
1,RT @BrandonCTE: Our planet is not going to make it if we don't take action on climate change. Take an hour and half out of your dayÃ¢â‚¬Â¦,793494110250205185,negative,0.7668260335922241
1,@LeoDiCaprio 's #BeforeTheFlood is such a masterpiece. Never knew so many things were associated with global warming.,793494173798141952,positive,0.9439643621444702
1,RT @julienamorgan: 'Investors can no longer ignore climate change. All are faced with a swelling tide of climate-related regulations' Ã¢â‚¬â€œ httÃ¢â‚¬Â¦,793495008129277952,neutral,0.7374018430709839
2,RT @Independent: China slams Donald TrumpÃ¢â‚¬â„¢s plan to back out of climate change agreement https://t.co/Bo78HT1eQ3 https://t.co/k0XQvcpr4l,793495112529489921,negative,0.555746853351593
1,RT techjunkiejh:RT FastCoExist: Most corporate climate change pledges aren't strict enough to stop climate change Ã¢â‚¬Â¦ https://t.co/yJOOQuMXyE,793495542055698433,negative,0.5716062188148499
1,"RT @DrJillStein: Trump pretends not to believe in climate change, but he's buying a wall to protect his Ireland golf course from rising seaÃ¢â‚¬Â¦",793495630433751040,neutral,0.6876672506332397
-1,@ClimateReality Sorry. I don't believe in climate change. I think it's a big sham to get more tax dollars that should be going elsewhere.,793495980322660352,negative,0.8473147749900818
0,Who the fuck taught @WaltDisneyWorld to monopolize global warming... I'm spending $4.25 on a powerade to keep my ass alive in this heat,793496370615349249,negative,0.9281175136566162
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/81uSvku4Yk via @Reuters",793496656817819652,neutral,0.6617708802223206
1,"@mtracey @DouthatNYT Instead they spent 6 years blocking all progress, denying global warming and attempting to nix the ACA, great job!!!!",793496804704813056,negative,0.857391357421875
0,"Before the Flood is a documentary about climate change and global warming, narrated by Leo DiCaprio as UN's messenger of peace (not actor).",793497172331356160,neutral,0.8492550253868103
1,RT @94kristin: let's talk climate change,793497173983764481,neutral,0.8967129588127136
2,"RT @lrozen: RT @clparthemore: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/FZgRmCMOkN via @Reuters",793497313310232577,neutral,0.741762638092041
2,RT @Independent: China slams Donald TrumpÃ¢â‚¬â„¢s plan to back out of climate change agreement https://t.co/Bo78HT1eQ3 https://t.co/k0XQvcpr4l,793498739109494788,negative,0.555746853351593
2,GOP senator on climate change: 'Mankind has actually flourished in warmer temperatures' https://t.co/JrqbTltIZ4 # via @HuffPostPol,793498753315602432,neutral,0.7169355154037476
1,RT @TeslaMotors: Rising temperatures put millions at risk as climate change hotspot @third_pole (world's 3rd-largest store of ice) is meltiÃ¢â‚¬Â¦,793499498014277632,negative,0.717488706111908
1,"RT @nobarriers2016: 'In terms of climate change, the debate is over.' - @BernieSanders #StrongerTogether https://t.co/gTh1bI3BRC",793499838209937408,neutral,0.7660619616508484
1,RT @TeslaMotors: Rising temperatures put millions at risk as climate change hotspot @third_pole (world's 3rd-largest store of ice) is meltiÃ¢â‚¬Â¦,793500301164617729,negative,0.717488706111908
2,"In rare move, China criticizes Trump plan to exit climate change pact - https://t.co/6C2CVPGwnc",793500408174014465,neutral,0.5461015105247498
2,https://t.co/u4R1BqQ5UR | Parliament ratifies Paris climate change agreement https://t.co/hq2K9TpIL3 https://t.co/yNIfRbNzLG,793500696272187392,neutral,0.7627631425857544
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793500853562773504,neutral,0.8241775035858154
1,RT @YorkshireWP: This graphic by PBI perfectly illustrates the extremely worrying effects climate change is having on the Arctic seaÃ¢â‚¬Â¦,793501339540135936,negative,0.6746775507926941
2,"RT Rio's famous beaches take battering as scientists issue #climate change warning, https://t.co/K4zTMgms37 #globalwarming #beachlife",793501647179767809,neutral,0.7294658422470093
1,"RT @AnjaKolibri: Toxic slime, bloodsuckers, 'code brown' &amp; company: 8 disgusting side effects of #climate change: https://t.co/5hVhtZeCAQ vÃ¢â‚¬Â¦",793501903762010112,negative,0.8929347991943359
0,RT @PopSci: A comic-book cure for climate change https://t.co/w8l51nB9ce https://t.co/vRc2RrMVTE,793502052533964802,neutral,0.7270797491073608
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793502349948051456,negative,0.5358225703239441
1,RT @SenSanders: The Dakota Access Pipeline would be a huge blow to our fight against climate change. #NoDAPL https://t.co/47m6yUu4m5,793502526356291584,negative,0.8574981689453125
1,"#NoDAPL: Either @Potus doesn't actually believe in climate change, or he's willing to shelve it for big business. Think about it #Berners",793502534916636672,negative,0.8361878991127014
0,@_MrYezzir Minnesota?? I want fall weather not winter weatherÃ°Å¸Ëœâ€˜. This is global warming at its finest Ã°Å¸â€˜Å½Ã°Å¸ï†Â¾,793502839867715584,negative,0.8076237440109253
0,RT @TheDailyEdge: ICYMI: The US and China support action on climate change. Trump and Putin support the US not defending NATO allies https:Ã¢â‚¬Â¦,793502858549293056,negative,0.5455226898193359
1,RT @lifeaseva: Taking shorter showers and buying reusable bottles won't stop global warming. It's the main result of our agriculture demandÃ¢â‚¬Â¦,793503262163034112,negative,0.7403761148452759
1,"RT @Fusion: Imagine, if you will, a world where the media covered climate change the way it covers Hillary's emailsÃ¢â‚¬Â¦",793503321164316672,neutral,0.6164780259132385
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793505136123392000,negative,0.5358225703239441
0,"Retweeted Kholla Bashir (@bashir_kholla):

Worldwide people are much less concerned about climate change.... https://t.co/dsKKtrJegW",793506017271316480,neutral,0.797360360622406
0,74 in November. s/o climate change,793506400425181185,neutral,0.6015907526016235
1,"RT @DrJillStein: Trump pretends not to believe in climate change, but he's buying a wall to protect his Ireland golf course from rising seaÃ¢â‚¬Â¦",793506439054626816,neutral,0.6876672506332397
1,RT @SenSanders: The Dakota Access Pipeline would be a huge blow to our fight against climate change. #NoDAPL https://t.co/47m6yUu4m5,793506470780370944,negative,0.8574981689453125
1,"RT @PUANConference: If we want to combat climate change, we must re-engineer our landfills https://t.co/86SLkQOcST",793507429069811712,neutral,0.8460856080055237
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793507696171507713,negative,0.5358225703239441
1,RT @sciencemagazine: How will climate change alter the ecosystems of the Mediterranean? Read the research: ($) https://t.co/RKoLdjH446 httpÃ¢â‚¬Â¦,793507841139208192,neutral,0.929712176322937
1,"The Chinese understand what's at stake here.

In rare move, China criticizes Trump plan to exit climate change pact https://t.co/eIsRC58Fom",793510922488721408,neutral,0.8021917939186096
1,@lucas_gus_ was playing Christmas music at 12:01 AM. Well jokes on you Lucas it's 73 out rn and global warming is coming before Christmas,793511063367081984,negative,0.5180094242095947
1,"RT @YouTube: .@NatGeo teams up w/ @LeoDiCaprio to explore climate change and prevent catastrophe.

This is #BeforeTheFlood Ã¢â€ â€™Ã¢â‚¬Â¦",793511509947187200,neutral,0.7230703234672546
1,"@diagstudio IÃ¢â‚¬â„¢m creating a new think tank for climate change, would you join and post your tweet also at https://t.co/u1UbQXLmrF ?",793514589640163329,neutral,0.8480791449546814
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793515137936265216,negative,0.5358225703239441
1,RT @DrJillStein: Military spending is 20X greater than the budget for energy + environment. But the Pentagon says climate change is a direÃ¢â‚¬Â¦,793515143132962816,negative,0.5304700136184692
1,"12 reports to read before the #climate summit | Climate Home - climate change news https://t.co/QsmVKv1T7k via @ClimateHome
#ActOnClimate",793515233494958080,neutral,0.869871973991394
1,"RT @peta: Meat production is a leading cause of climate change, water waste, deforestation, &amp; extinction. #WorldVeganDayÃ¢â‚¬Â¦",793515579445506048,negative,0.8282601237297058
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793515584705007616,neutral,0.8241775035858154
1,RT @heidihauf: Fantastic day inspired by ambitious Scottish Public Sector action on climate change @SSNscotland #ssnconf16,793515688501645316,positive,0.9595687985420227
0,I like how we're all just ignoring global warming lol Ã¢ËœÂ¹Ã¯Â¸ï† https://t.co/75a8aFwRfJ,793516022300938241,neutral,0.4559102952480316
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793516801456037888,neutral,0.8241775035858154
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793517152292642818,neutral,0.8241775035858154
-1,"RT @NotJoshEarnest: Obviously Istanbul is expecting some wicked climate change soon
https://t.co/kSE3eIV7jq",793517175504068608,neutral,0.56618732213974
1,RT @DLCNGOUN: Main theme for #COP22 should be how #agriculture and budgets can be mainstreamed to migate climate change&amp;encourage developmeÃ¢â‚¬Â¦,793517379678535680,neutral,0.648046612739563
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793517465175293952,negative,0.5358225703239441
2,"RT @PeteOgden: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/bO9SkZynBc via @Reuters",793517518891651072,neutral,0.711022138595581
0,"RT @DerorCurrency: Yeah, Leo DiCaprio travels the world to tackle climate change *on emissions-spewing private jets and superyachts*. httpsÃ¢â‚¬Â¦",793517562340401152,neutral,0.6652635335922241
1,"RT @YouTube: .@NatGeo teams up w/ @LeoDiCaprio to explore climate change and prevent catastrophe.

This is #BeforeTheFlood Ã¢â€ â€™Ã¢â‚¬Â¦",793517675540545540,neutral,0.7230703234672546
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793517698571395072,negative,0.5358225703239441
1,"RT @JamesSurowiecki: (Even if climate change has gone practically unmentioned during this entire campaign, it still matters more than anythÃ¢â‚¬Â¦",793517816339107840,neutral,0.6830209493637085
0,An upside to climate change is that I'm wearing shorts and t-shirt on November 1.,793517999533678592,positive,0.7764898538589478
1,"RT @peta: Meat production is a leading cause of climate change, water waste, deforestation, &amp; extinction. #WorldVeganDayÃ¢â‚¬Â¦",793518342090948608,negative,0.8282601237297058
2,RT @IndyUSA: China slams Donald TrumpÃ¢â‚¬â„¢s plan to back out of climate change agreement https://t.co/grTsuof8Bt https://t.co/36hCxmnts5,793518527827341312,negative,0.5348299741744995
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793518559653527552,negative,0.5358225703239441
1,RT @lifeaseva: Taking shorter showers and buying reusable bottles won't stop global warming. It's the main result of our agriculture demandÃ¢â‚¬Â¦,793518833721970690,negative,0.7403761148452759
0,"RT @stanrey7: Th teaser for GUILT TRIP
a climate change film with a skiing problem is dropping today. 
TheÃ¢â‚¬Â¦ https://t.co/wXKmLxqwvH",793518879649701888,neutral,0.8707091808319092
-1,Too bad this normally intelligent man believes that the world is ending due to global warming which is the fault ofÃ¢â‚¬Â¦ https://t.co/zOMadhWQ6J,793518940584603648,negative,0.8967411518096924
2,RT @IntBirdRescue: Seabirds are key indicators of the impact of climate change on the world's oceans: @BirdLife_NewsÃ¢â‚¬Â¦,793519631784960049,neutral,0.9061469435691833
2,"RT @ReutersPolitics: In rare move, China criticizes Trump plan to exit climate change pact https://t.co/JNI0o39DIU https://t.co/paRvIdkV3A",793519656321490944,neutral,0.5367608070373535
1,RT @GlblCtzn: Want to help help fight climate change? Simple Ã¢â‚¬â€Ã‚ go vegan. #WorldVeganDay. https://t.co/YiUmDXYizZ,793520954815021056,positive,0.5814536213874817
0,RT @TheDailyEdge: ICYMI: The US and China support action on climate change. Trump and Putin support the US not defending NATO allies https:Ã¢â‚¬Â¦,793521360832237569,negative,0.5455226898193359
1,"So. The Green party candidate has endorsed a dude who says climate change is a hoax. Feel shame, Stein voters. https://t.co/wYIKemRUBh",793521415420903424,negative,0.8961081504821777
1,"RT @YouTube: .@NatGeo teams up w/ @LeoDiCaprio to explore climate change and prevent catastrophe.

This is #BeforeTheFlood Ã¢â€ â€™Ã¢â‚¬Â¦",793521717717110786,neutral,0.7230703234672546
1,RT @MetalcoreColts: Hey its november and its 83 degrees. Continue to tell me that climate change is a myth pls,793521724025409536,negative,0.6220272779464722
1,"RT @DrJillStein: Trump pretends not to believe in climate change, but he's buying a wall to protect his Ireland golf course from rising seaÃ¢â‚¬Â¦",793521724759412738,neutral,0.6876672506332397
1,RT @nickvelazquez1: But I thought climate change wasn't a real thing and science is fake? https://t.co/IHFXFB7ccg,793521809664729088,neutral,0.6076091527938843
1,RT @lifeaseva: Taking shorter showers and buying reusable bottles won't stop global warming. It's the main result of our agriculture demandÃ¢â‚¬Â¦,793521908054720513,negative,0.7403761148452759
1,"RT @Climate4Health: 'We've got a big public health problem here with climate change' -Bob Perkowitz, @ecoAmerica President https://t.co/g3UÃ¢â‚¬Â¦",793522737612328961,neutral,0.6923716068267822
1,RT @MikeBloomberg: .@LeoDiCaprio's #BeforetheFlood on @NatGeoChannel tonight puts focus on reality of climate change &amp; need for action. httÃ¢â‚¬Â¦,793522920526123008,neutral,0.8436851501464844
1,"RT @peta: Meat production is a leading cause of climate change, water waste, deforestation, &amp; extinction. #WorldVeganDayÃ¢â‚¬Â¦",793523250592645120,negative,0.8282601237297058
1,RT @GlblCtzn: Want to help help fight climate change? Simple Ã¢â‚¬â€Ã‚ go vegan. #WorldVeganDay. https://t.co/YiUmDXYizZ,793523419753046016,positive,0.5814536213874817
1,RT @rabihalameddine: Trump calls global warming a Chinese hoax. Clinton emails.,793524482967216129,negative,0.5358225703239441
1,"RT @DrJillStein: Trump pretends not to believe in climate change, but he's buying a wall to protect his Ireland golf course from rising seaÃ¢â‚¬Â¦",793527302827028480,neutral,0.6876672506332397
0,research analyst environmental and climate change programs: BS/BA with coursework in environmentalÃ¢â‚¬Â¦ https://t.co/MbHH3qY51T #ClimateChange,793528065351487488,neutral,0.9154531955718994
1,RT @EnvDefenseFund: Scientists say these 9 cities are likely to escape major climate change threats. Can you guess where they are? https://Ã¢â‚¬Â¦,793528082187497472,neutral,0.8602384328842163
